facility_id,cehrt_id,developer_name,product_name
111306,0015C80E18RAW4X,Cerner Corporation,Electronic Case Reporting
111308,0015CD30BJE5K3L,Secure Exchange Solutions,SES Direct
111310,0015C4QQK4XXK7K,Epic Systems Corporation,Beaker Reportable Labs Reporting
111311,0015CFG3Q10HY2V,"Inpriva, Inc.",hDirect Network Services
111312,0015CK3MKQ1BP7X,"Premier Healthcare Solutions, Inc.",eCQM Calculator
111313,0015CFG3Q10HY2V,"Inpriva, Inc.",hDirect Network Services
111314,nan,nan,
111316,nan,nan,
111318,0015CFG3Q10HY2V,"Inpriva, Inc.",hDirect Network Services
111319,0015CFN4FLD1GXG,Epic Systems Corporation,EpicCare Inpatient Base
111320,nan,nan,
111323,0015CK3MKQ1BP7X,"Premier Healthcare Solutions, Inc.",eCQM Calculator
111324,0015C4DPR23A8VK,Cerner Corporation,Antimicrobial Usage and Resistance Reporting
111325,0015C496VY4N91Y,Cerner Corporation,Antimicrobial Usage and Resistance Reporting
111326,0015CD1TSY2250E,Epic Systems Corporation,Beacon Cancer Registry Reporting
111327,0015CUP1MAR3PAU,"Medical Information Technology, Inc. (MEDITECH)",MEDITECH Public Health Interface Electronic Case Reporting
111328,0015C9YFE1KJ3B0,"Medisolv, Inc.",ENCOR-e
111329,0015C8XCN16R6V5,Epic Systems Corporation,Beacon Cancer Registry Reporting
111330,0015C2TVH3MUG79,Epic Systems Corporation,Beacon Cancer Registry Reporting
111331,0015CX2MB6U7SR3,Cerner Corporation,Soarian Clinicals
111332,0015CX2MB6U7SR3,Cerner Corporation,Soarian Clinicals
111333,0015C80E18RAW4X,Cerner Corporation,Electronic Case Reporting
111334,0015CFG3Q10HY2V,"Inpriva, Inc.",hDirect Network Services
111335,0015CFG3Q10HY2V,"Inpriva, Inc.",hDirect Network Services
111336,0015CFG3Q10HY2V,"Inpriva, Inc.",hDirect Network Services
111337,0015CFG3Q10HY2V,"Inpriva, Inc.",hDirect Network Services
11300,nan,nan,
11302,nan,nan,
11304,0015CVZ8NZE0N5M,Epic Systems Corporation,Beaker Reportable Labs Reporting
11305,0015C5LFV335W0K,Cerner Corporation,Electronic Case Reporting
11306,nan,nan,
11307,nan,nan,
113300,nan,nan,
113301,nan,nan,
120001,0015C4813GJT60L,Epic Systems Corporation,EpicCare Ambulatory Base
120002,0015C8243MFV3V7,Epic Systems Corporation,Electronic Case Reporting
120005,0015CW5J8KYJ5C0,"Medical Information Technology, Inc. (MEDITECH)",MEDITECH Expanse 2.1 Ambulatory
120006,0015C157LEG45RH,Cerner Corporation,Electronic Case Reporting
120007,0015CFU0UA8JPX1,Cerner Corporation,Electronic Case Reporting
120011,0015CBA2R7RYM5R,Cerner Corporation,Electronic Lab Results
120014,0015CWE3EA5Y1V1,Epic Systems Corporation,Beacon Cancer Registry Reporting
120019,nan,nan,
120022,0015CWE3EA5Y1V1,Epic Systems Corporation,Beacon Cancer Registry Reporting
120026,0015CWE3EA5Y1V1,Epic Systems Corporation,Beacon Cancer Registry Reporting
120028,0015C4813GJT60L,Epic Systems Corporation,EpicCare Ambulatory Base
121300,0015CJB6904ND8B,Cerner Corporation,Electronic Case Reporting
121301,0015CW5J8KYJ5C0,"Medical Information Technology, Inc. (MEDITECH)",MEDITECH Expanse 2.1 Ambulatory
121302,nan,nan,
121303,0015C4813GJT60L,Epic Systems Corporation,EpicCare Ambulatory Base
121304,0015C08M0J5JCY8,Cerner Corporation,Electronic Case Reporting
121305,nan,nan,
121306,0015CJB6904ND8B,Cerner Corporation,Electronic Case Reporting
121307,0015CW5J8KYJ5C0,"Medical Information Technology, Inc. (MEDITECH)",MEDITECH Expanse 2.1 Ambulatory
121308,nan,nan,
123300,nan,nan,
123301,nan,nan,
130002,0015C3W2NT7266K,Epic Systems Corporation,Beacon Cancer Registry Reporting
130003,0015CNV6H8HD3U8,"Park Avenue Capital, LLC dba MaxMD",MaxMD Direct mdEmail®
130006,0015C3W2NT7266K,Epic Systems Corporation,Beacon Cancer Registry Reporting
130007,0015C8XCN16R6V5,Epic Systems Corporation,Beacon Cancer Registry Reporting
130013,0015C8XCN16R6V5,Epic Systems Corporation,Beacon Cancer Registry Reporting
130014,0015C622YQ4JDC3,"Surescripts, LLC",Surescripts Clinical Direct Messaging
130018,0015C622YQ4JDC3,"Surescripts, LLC",Surescripts Clinical Direct Messaging
130025,0015C4DPR23A8VK,Cerner Corporation,Antimicrobial Usage and Resistance Reporting
130028,0015C4J0ZKW5KKJ,Epic Systems Corporation,EpicCare Inpatient Base
130049,0015C7J3NZX7XGG,Epic Systems Corporation,EpicCare Ambulatory Base
130063,nan,nan,
130065,0015C5KP1X6531W,Cerner Corporation,HealtheAnalytics: Promoting Interoperability
130066,0015C40C0YCP4T4,MedAllies,MedAllies Direct Solutions™
130071,0015C3W2NT7266K,Epic Systems Corporation,Beacon Cancer Registry Reporting
130073,nan,nan,
130074,0015C5KP1X6531W,Cerner Corporation,HealtheAnalytics: Promoting Interoperability
131301,0015CJU6HNH7SZ0,DrFirst,Rcopia
131302,0015C3K3YJ2CSK4,Cerner Corporation,Electronic Case Reporting
131303,0015CFG3Q10HY2V,"Inpriva, Inc.",hDirect Network Services
131304,0015CFG3Q10HY2V,"Inpriva, Inc.",hDirect Network Services
131305,nan,nan,
131307,0015CFG3Q10HY2V,"Inpriva, Inc.",hDirect Network Services
131308,0015CT0PPT32RH0,Persivia,Persivia Platform
131309,nan,nan,
131310,0015C3W2NT7266K,Epic Systems Corporation,Beacon Cancer Registry Reporting
131311,0015C3W2NT7266K,Epic Systems Corporation,Beacon Cancer Registry Reporting
131312,0015C3W2NT7266K,Epic Systems Corporation,Beacon Cancer Registry Reporting
131313,0015CT0PPT32RH0,Persivia,Persivia Platform
131314,nan,nan,
131315,0015C3K3YJ2CSK4,Cerner Corporation,Electronic Case Reporting
131316,0015CFG3Q10HY2V,"Inpriva, Inc.",hDirect Network Services
131317,nan,nan,
131318,0015CG9EYN4SXX0,Cerner Corporation,Electronic Case Reporting
131319,nan,nan,
131320,nan,nan,
131321,nan,nan,
131322,0015CT0PPT32RH0,Persivia,Persivia Platform
131323,0015C3W2NT7266K,Epic Systems Corporation,Beacon Cancer Registry Reporting
131324,0015CQK52LC975C,"athenahealth, Inc.",athenaClinicals
131325,nan,nan,
131326,0015C2UKB5PSX9J,Cerner Corporation,HealtheAnalytics: Promoting Interoperability
131327,0015CG91R3XQ5T3,"Premier Healthcare Solutions, Inc.",eCQM Calculator
131328,0015CJU6HNH7SZ0,DrFirst,Rcopia
13300,nan,nan,
13301,nan,nan,
140001,0015CVB7ZPA5WXX,Secure Exchange Solutions,SES Direct
140002,0015CSR29YY8MT4,Epic Systems Corporation,Beacon Cancer Registry Reporting
140007,0015C9AJN70CCV5,"Surescripts, LLC",Surescripts Clinical Direct Messaging
140008,0015CZA15ZHE6JJ,Epic Systems Corporation,Beacon Cancer Registry Reporting
140010,0015CTG5AGX4QGH,Epic Systems Corporation,Beacon Cancer Registry Reporting
140011,0015C6CMZ6GZP4N,Epic Systems Corporation,Beacon Cancer Registry Reporting
140012,0015C653E6J0GQN,Cerner Corporation,Electronic Case Reporting
140013,0015CZ59RNP70MV,Epic Systems Corporation,Beacon Cancer Registry Reporting
140015,0015CW4VMW3NMY3,Altera Digital Health Inc.,Sunrise Acute Care
140018,0015CYU3MJ6VH48,"Surescripts, LLC",Surescripts Clinical Direct Messaging
140029,0015CEN83C8N3JM,Epic Systems Corporation,EpicCare Inpatient Base
140030,0015C4H2WUK0S3A,Epic Systems Corporation,Beacon Cancer Registry Reporting
140032,0015CR6SSM3WFY2,Epic Systems Corporation,Beacon Cancer Registry Reporting
140034,0015CVV5PFX9JXM,Epic Systems Corporation,Beaker Reportable Labs Reporting
140043,nan,nan,
140046,0015CVV5PFX9JXM,Epic Systems Corporation,Beaker Reportable Labs Reporting
140048,0015C4H2WUK0S3A,Epic Systems Corporation,Beacon Cancer Registry Reporting
140049,0015C5LFV335W0K,Cerner Corporation,Electronic Case Reporting
140052,0015CHL24QZ8GAF,Epic Systems Corporation,Beacon Cancer Registry Reporting
140053,0015CR6SSM3WFY2,Epic Systems Corporation,Beacon Cancer Registry Reporting
140054,0015CZA15ZHE6JJ,Epic Systems Corporation,Beacon Cancer Registry Reporting
140059,0015CFG3Q10HY2V,"Inpriva, Inc.",hDirect Network Services
140062,0015CWW3R9FPD02,Epic Systems Corporation,Beacon Cancer Registry Reporting
140063,0015CEN83C8N3JM,Epic Systems Corporation,EpicCare Inpatient Base
140064,0015CHL24QZ8GAF,Epic Systems Corporation,Beacon Cancer Registry Reporting
140065,0015C6KNL4KA1RT,Cerner Corporation,Electronic Case Reporting
140067,0015CHL24QZ8GAF,Epic Systems Corporation,Beacon Cancer Registry Reporting
140068,0015C7Y6218Z80J,MedAllies,MedAllies Direct Solutions™
140077,nan,nan,
140080,0015CWW3R9FPD02,Epic Systems Corporation,Beacon Cancer Registry Reporting
140082,0015C5LFV335W0K,Cerner Corporation,Electronic Case Reporting
140083,0015CYE7SGR2H8L,MedAllies,MedAllies Direct Solutions™
140084,0015CFQ73M03CVV,Cerner Corporation,Electronic Case Reporting
140088,0015C97XDZ8XB5U,Epic Systems Corporation,Beaker Reportable Labs Reporting
140089,0015CN9A2LCQ8V2,Cerner Corporation,Electronic Case Reporting
140091,0015CDT3FT5GEH8,Epic Systems Corporation,Beacon Cancer Registry Reporting
140093,0015CHL24QZ8GAF,Epic Systems Corporation,Beacon Cancer Registry Reporting
140095,nan,nan,
140100,nan,nan,
140101,0015CQ9E8MT8J33,Secure Exchange Solutions,SES Direct
140103,0015C8BRA5MKS35,DrFirst,Rcopia
140110,0015CHL24QZ8GAF,Epic Systems Corporation,Beacon Cancer Registry Reporting
140113,0015CHL24QZ8GAF,Epic Systems Corporation,Beacon Cancer Registry Reporting
140114,0015CTG5AGX4QGH,Epic Systems Corporation,Beacon Cancer Registry Reporting
140115,0015CUF1KJG0CWV,MedAllies,MedAllies Direct Solutions™
140116,0015CWW3R9FPD02,Epic Systems Corporation,Beacon Cancer Registry Reporting
140117,0015CWW3R9FPD02,Epic Systems Corporation,Beacon Cancer Registry Reporting
140119,0015CEN83C8N3JM,Epic Systems Corporation,EpicCare Inpatient Base
140120,0015CZ59RNP70MV,Epic Systems Corporation,Beacon Cancer Registry Reporting
140122,0015C6KNL4KA1RT,Cerner Corporation,Electronic Case Reporting
140124,0015C6ACW1ZNX8F,Cerner Corporation,Electronic Case Reporting
140125,0015C8CHE73ABS5,Secure Exchange Solutions,SES Direct
140127,0015CDT3FT5GEH8,Epic Systems Corporation,Beacon Cancer Registry Reporting
140130,0015CWW3R9FPD02,Epic Systems Corporation,Beacon Cancer Registry Reporting
140133,0015CGF55CJ3CLM,"Surescripts, LLC",Surescripts Clinical Direct Messaging
140135,0015CUW9JS131YW,Cerner Corporation,Electronic Case Reporting
140137,0015CR6SSM3WFY2,Epic Systems Corporation,Beacon Cancer Registry Reporting
140145,0015CR6SSM3WFY2,Epic Systems Corporation,Beacon Cancer Registry Reporting
140148,0015CUW9JS131YW,Cerner Corporation,Electronic Case Reporting
140150,0015CW3NXQ9AG42,Epic Systems Corporation,Beaker Reportable Labs Reporting
140155,0015C9AJN70CCV5,"Surescripts, LLC",Surescripts Clinical Direct Messaging
140158,nan,nan,
140160,0015CZY74JP3B2R,"Park Avenue Capital, LLC dba MaxMD",MaxMD Direct mdEmail®
140161,0015CHL24QZ8GAF,Epic Systems Corporation,Beacon Cancer Registry Reporting
140162,0015CHL24QZ8GAF,Epic Systems Corporation,Beacon Cancer Registry Reporting
140164,0015C6CMZ6GZP4N,Epic Systems Corporation,Beacon Cancer Registry Reporting
140166,0015CR6SSM3WFY2,Epic Systems Corporation,Beacon Cancer Registry Reporting
140172,0015CZ2M9JVP8MZ,Epic Systems Corporation,Beacon Cancer Registry Reporting
140174,0015C9AJN70CCV5,"Surescripts, LLC",Surescripts Clinical Direct Messaging
140177,nan,nan,
140179,0015CHL24QZ8GAF,Epic Systems Corporation,Beacon Cancer Registry Reporting
140180,0015CWW3R9FPD02,Epic Systems Corporation,Beacon Cancer Registry Reporting
140181,0015CJN3GDZ9GJE,Secure Exchange Solutions,SES Direct
140182,0015C4H2WUK0S3A,Epic Systems Corporation,Beacon Cancer Registry Reporting
140184,0015C8CHE73ABS5,Secure Exchange Solutions,SES Direct
140185,0015CSR29YY8MT4,Epic Systems Corporation,Beacon Cancer Registry Reporting
140186,0015CWW3R9FPD02,Epic Systems Corporation,Beacon Cancer Registry Reporting
140187,0015CR6SSM3WFY2,Epic Systems Corporation,Beacon Cancer Registry Reporting
140189,0015CQC4AND9RQT,Cerner Corporation,Antimicrobial Usage and Resistance Reporting
140191,0015C97XDZ8XB5U,Epic Systems Corporation,Beaker Reportable Labs Reporting
140197,0015C2VTR98YY71,DrFirst,Rcopia
140200,0015CRT7Y4XJX42,Epic Systems Corporation,Beacon Cancer Registry Reporting
140202,0015C4H2WUK0S3A,Epic Systems Corporation,Beacon Cancer Registry Reporting
140206,0015C4905HE7W52,Secure Exchange Solutions,SES Direct
140208,0015C4H2WUK0S3A,Epic Systems Corporation,Beacon Cancer Registry Reporting
140209,0015CZ59RNP70MV,Epic Systems Corporation,Beacon Cancer Registry Reporting
140210,0015C6CMZ6GZP4N,Epic Systems Corporation,Beacon Cancer Registry Reporting
140211,0015CWW3R9FPD02,Epic Systems Corporation,Beacon Cancer Registry Reporting
140213,0015CKE3JW3WZJ3,Becton Dickinson and Company,HealthSight Advisors
140217,0015C9AJN70CCV5,"Surescripts, LLC",Surescripts Clinical Direct Messaging
140223,0015C4H2WUK0S3A,Epic Systems Corporation,Beacon Cancer Registry Reporting
140224,0015CWW3R9FPD02,Epic Systems Corporation,Beacon Cancer Registry Reporting
140228,0015CWW3R9FPD02,Epic Systems Corporation,Beacon Cancer Registry Reporting
140231,0015CRT7Y4XJX42,Epic Systems Corporation,Beacon Cancer Registry Reporting
140233,0015CHL24QZ8GAF,Epic Systems Corporation,Beacon Cancer Registry Reporting
140239,0015CMF2FYX4J3H,Epic Systems Corporation,Beacon Cancer Registry Reporting
140242,0015CWW3R9FPD02,Epic Systems Corporation,Beacon Cancer Registry Reporting
140251,nan,nan,
140252,0015CHL24QZ8GAF,Epic Systems Corporation,Beacon Cancer Registry Reporting
140258,0015C6KNL4KA1RT,Cerner Corporation,Electronic Case Reporting
140275,0015CFR5DB8JFH2,Cerner Corporation,Electronic Case Reporting
140276,0015CZA15ZHE6JJ,Epic Systems Corporation,Beacon Cancer Registry Reporting
140280,0015CWW3R9FPD02,Epic Systems Corporation,Beacon Cancer Registry Reporting
140281,0015CWW3R9FPD02,Epic Systems Corporation,Beacon Cancer Registry Reporting
140286,0015CWW3R9FPD02,Epic Systems Corporation,Beacon Cancer Registry Reporting
140288,0015C4H2WUK0S3A,Epic Systems Corporation,Beacon Cancer Registry Reporting
140289,0015CKE1BFB9T2P,"Medical Information Technology, Inc. (MEDITECH)",MEDITECH Expanse 2.1 Ambulatory
140290,0015C6KNL4KA1RT,Cerner Corporation,Electronic Case Reporting
140291,0015C4H2WUK0S3A,Epic Systems Corporation,Beacon Cancer Registry Reporting
140292,0015C6KNL4KA1RT,Cerner Corporation,Electronic Case Reporting
140294,0015C8CHE73ABS5,Secure Exchange Solutions,SES Direct
140300,0015C6ACW1ZNX8F,Cerner Corporation,Electronic Case Reporting
140304,0015C6KNL4KA1RT,Cerner Corporation,Electronic Case Reporting
140308,nan,nan,
140310,nan,nan,
141300,0015CFG3Q10HY2V,"Inpriva, Inc.",hDirect Network Services
141301,nan,nan,
141302,0015CDA13YNK8F1,Cerner Corporation,Electronic Case Reporting
141303,0015CZX0735NK9K,"InterOperability Bidco, Inc., d.b.a. Rhapsody",Corepoint Integration Engine
141304,0015CFR5DB8JFH2,Cerner Corporation,Electronic Case Reporting
141305,0015CWW3R9FPD02,Epic Systems Corporation,Beacon Cancer Registry Reporting
141306,0015CKE1BFB9T2P,"Medical Information Technology, Inc. (MEDITECH)",MEDITECH Expanse 2.1 Ambulatory
141307,0015C8E12SHK8B8,EMR Direct,Interoperability Engine
141308,0015CAT64R4633W,Epic Systems Corporation,Beaker Reportable Labs Reporting
141309,0015CDT3FT5GEH8,Epic Systems Corporation,Beacon Cancer Registry Reporting
141310,0015CHL24QZ8GAF,Epic Systems Corporation,Beacon Cancer Registry Reporting
141311,0015CD30BJE5K3L,Secure Exchange Solutions,SES Direct
141312,0015CNP00BSM8JJ,Epic Systems Corporation,Beaker Reportable Labs Reporting
141313,0015C7ZEJ6BU1C3,"Inpriva, Inc.",hDirect Network Services
141315,0015CW4VMW3NMY3,Altera Digital Health Inc.,Sunrise Acute Care
141316,0015CDT3FT5GEH8,Epic Systems Corporation,Beacon Cancer Registry Reporting
141317,0015CFG3Q10HY2V,"Inpriva, Inc.",hDirect Network Services
141318,0015CHL24QZ8GAF,Epic Systems Corporation,Beacon Cancer Registry Reporting
141319,0015CDR9VB4KSE5,Secure Exchange Solutions,SES Direct
141320,0015CT0PPT32RH0,Persivia,Persivia Platform
141321,nan,nan,
141322,0015CFG3Q10HY2V,"Inpriva, Inc.",hDirect Network Services
141323,0015C6KS0890YHY,MedAllies,MedAllies Direct Solutions™
141324,0015CDN5L8FET1F,Epic Systems Corporation,EpicCare Inpatient Base
141325,0015CHL24QZ8GAF,Epic Systems Corporation,Beacon Cancer Registry Reporting
141326,0015CAT64R4633W,Epic Systems Corporation,Beaker Reportable Labs Reporting
141327,nan,nan,
141328,0015CDU43U1CS4M,DrFirst,Rcopia
141329,nan,nan,
141330,nan,nan,
141331,0015CC6EE361UK8,MedAllies,MedAllies Direct Solutions™
141332,0015CP587BP0W9H,"Inpriva, Inc.",hDirect Network Services
141333,nan,nan,
141334,0015C6CMZ6GZP4N,Epic Systems Corporation,Beacon Cancer Registry Reporting
141335,0015CMF2FYX4J3H,Epic Systems Corporation,Beacon Cancer Registry Reporting
141336,0015CR6SSM3WFY2,Epic Systems Corporation,Beacon Cancer Registry Reporting
141337,0015CHL24QZ8GAF,Epic Systems Corporation,Beacon Cancer Registry Reporting
141338,0015C80E18RAW4X,Cerner Corporation,Electronic Case Reporting
141339,0015CFG3Q10HY2V,"Inpriva, Inc.",hDirect Network Services
141340,0015CWW3R9FPD02,Epic Systems Corporation,Beacon Cancer Registry Reporting
141341,0015C4DPR23A8VK,Cerner Corporation,Antimicrobial Usage and Resistance Reporting
141342,0015C8CHE73ABS5,Secure Exchange Solutions,SES Direct
141343,0015C80E18RAW4X,Cerner Corporation,Electronic Case Reporting
141344,0015CFG3Q10HY2V,"Inpriva, Inc.",hDirect Network Services
141345,0015CT0PPT32RH0,Persivia,Persivia Platform
141346,0015CW40F8CZL04,DrFirst,Rcopia
141347,0015C7ZEJ6BU1C3,"Inpriva, Inc.",hDirect Network Services
141348,0015C8CHE73ABS5,Secure Exchange Solutions,SES Direct
141349,0015CFG3Q10HY2V,"Inpriva, Inc.",hDirect Network Services
141350,0015CR6SSM3WFY2,Epic Systems Corporation,Beacon Cancer Registry Reporting
141351,0015CAT64R4633W,Epic Systems Corporation,Beaker Reportable Labs Reporting
141352,0015CUW9JS131YW,Cerner Corporation,Electronic Case Reporting
141353,0015CT0PPT32RH0,Persivia,Persivia Platform
141354,nan,nan,
141355,nan,nan,
143300,nan,nan,
143301,nan,nan,
143302,nan,nan,
150001,0015C80E18RAW4X,Cerner Corporation,Electronic Case Reporting
150002,0015C4J0ZKW5KKJ,Epic Systems Corporation,EpicCare Inpatient Base
150005,0015CW3NXQ9AG42,Epic Systems Corporation,Beaker Reportable Labs Reporting
150006,0015CPE9ARQ008M,Imprivata,Imprivata FairWarning
150007,0015C7EZC6GDD8N,Epic Systems Corporation,Beacon Cancer Registry Reporting
150008,0015CWW3R9FPD02,Epic Systems Corporation,Beacon Cancer Registry Reporting
150009,0015CW4VMW3NMY3,Altera Digital Health Inc.,Sunrise Acute Care
150010,nan,nan,
150011,0015CTX0LKP2S19,"DataMotion, Inc.",DataMotion Direct
150012,0015C8XCN16R6V5,Epic Systems Corporation,Beacon Cancer Registry Reporting
150015,0015CZ2M9JVP8MZ,Epic Systems Corporation,Beacon Cancer Registry Reporting
150017,0015CPE9ARQ008M,Imprivata,Imprivata FairWarning
150018,0015C00QLH7CJ3B,Imprivata,Imprivata FairWarning
150021,0015CHJ1TV4P98F,Epic Systems Corporation,Beacon Cancer Registry Reporting
150022,0015CZ2M9JVP8MZ,Epic Systems Corporation,Beacon Cancer Registry Reporting
150023,0015C5LFV335W0K,Cerner Corporation,Electronic Case Reporting
150024,0015CN5M32145BW,Epic Systems Corporation,Electronic Case Reporting
150026,0015CV8NUW4XBM6,"DataMotion, Inc.",DataMotion Direct
150030,0015C4DPR23A8VK,Cerner Corporation,Antimicrobial Usage and Resistance Reporting
150034,0015CWW3R9FPD02,Epic Systems Corporation,Beacon Cancer Registry Reporting
150035,0015CPE9ARQ008M,Imprivata,Imprivata FairWarning
150037,0015CA60F8T919P,"InterOperability Bidco, Inc., d.b.a. Rhapsody",Corepoint Integration Engine
150042,0015C9B816ZJB4U,Epic Systems Corporation,EpicCare Ambulatory Base
150044,0015C124KR0SNP1,Epic Systems Corporation,Beaker Reportable Labs Reporting
150045,0015CTN5HP9EWS1,Epic Systems Corporation,Electronic Case Reporting
150046,0015C622YQ4JDC3,"Surescripts, LLC",Surescripts Clinical Direct Messaging
150047,0015CPE9ARQ008M,Imprivata,Imprivata FairWarning
150048,0015CRT7Y4XJX42,Epic Systems Corporation,Beacon Cancer Registry Reporting
150051,0015CAG8ZJ9B4JV,Cerner Corporation,Electronic Case Reporting
150056,0015CAG8ZJ9B4JV,Cerner Corporation,Electronic Case Reporting
150057,0015CZ2M9JVP8MZ,Epic Systems Corporation,Beacon Cancer Registry Reporting
150058,0015C00QLH7CJ3B,Imprivata,Imprivata FairWarning
150059,0015C8XCN16R6V5,Epic Systems Corporation,Beacon Cancer Registry Reporting
150061,0015CQZ3GL3N8TR,"Premier Healthcare Solutions, Inc.",eCQM Calculator
150065,0015CRH8AV53DLR,Secure Exchange Solutions,SES Direct
150069,0015C99YPV6XD9P,Secure Exchange Solutions,SES Direct
